0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3921606442604366e-21,2.3130452333102633e-19,4.0814564742010677e-19,3.7451345242266137e-19,3.4279252775250246e-19,3.1455411496010534e-19,2.89334101239704e-19,2.66740387879287e-19,2.4643967441150834e-19,2.281478892063027e-19,2.1162186394853433e-19,1.9665449258851214e-19,1.8306627232080422e-19,1.7070187555663048e-19,1.5942604780173244e-19,1.4912177342541719e-19,1.396869207325527e-19,1.3103165485562183e-19,1.2307698085969602e-19,1.1575312833341966e-19,1.0899911711409924e-19,1.0276061214517046e-19,9.698933429829406e-20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2433323317548873e-20,3.143722378640139e-19,3.923057880470329e-19,3.5910134478269413e-19,3.2951945140023365e-19,3.0309956149827816e-19,2.7943092173954225e-19,2.58164374437231e-19,2.3900233287018697e-19,2.216900596625804e-19,2.0601059541496242e-19,1.9177589723373362e-19,1.788232476104976e-19,1.6701095713593552e-19,1.5621644300283786e-19,1.4633271446287258e-19,1.3726566263348815e-19,1.289325342891407e-19,1.2126023959701474e-19,1.1418489718089738e-19,1.0764958692059521e-19,1.0160373274309628e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.057639702202639e-20,3.6924616629026254e-19,3.754088312959351e-19,3.444835669281542e-19,3.168638987337555e-19,2.921204202720738e-19,2.698881179305395e-19,2.498558909995007e-19,2.317574339862684e-19,2.1536593494549861e-19,2.0048481159214762e-19,1.869439571010923e-19,1.74595247672931e-19,1.6331053377812258e-19,1.529779660115497e-19,1.4349916182431204e-19,1.347876100068618e-19,1.2676690157573085e-19,1.1937025417787575e-19,1.125381628403704e-19,1.0621775473292102e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.674125919871776e-22,1.5801885945727961e-19,3.847179244882464e-19,3.594464616121931e-19,3.306271130089839e-19,3.0480888353482163e-19,2.8161090494496443e-19,2.6070856364380117e-19,2.418239869655658e-19,2.2472051122283714e-19,2.091930154358112e-19,1.9506400406549372e-19,1.8217891944734869e-19,1.70404045783663e-19,1.5962267540892627e-19,1.497321524565556e-19,1.4064220803959352e-19,1.3227311429471138e-19,1.245551881287107e-19,1.1742633992681722e-19,1.1083140028883585e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.472146583183218e-21,2.6134199432850587e-19,3.744016651519818e-19,3.4438920438672714e-19,3.174963115856486e-19,2.933327355339648e-19,2.7156035085257947e-19,2.51889718646379e-19,2.340743242896374e-19,2.179005088044361e-19,2.0318338854073144e-19,1.8976197249377205e-19,1.7749697905180732e-19,1.6626684268530389e-19,1.5596463455864294e-19,1.4649632841403443e-19,1.3777887777906617e-19,1.2973969905704694e-19,1.2231411820222715e-19,1.1544466943188028e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.773900991188468e-20,4.821968873395694e-19,8.752276441344223e-19,8.492414836300181e-19,7.846085716019892e-19,7.263716359455096e-19,6.737564833621458e-19,6.261037347068541e-19,5.828418933644698e-19,5.434764311797592e-19,5.075767282219164e-19,4.747702330051782e-19,4.447317811515918e-19,4.171753586203947e-19,3.918494632814769e-19,3.685319618159053e-19,3.470287070821483e-19,3.271667084640616e-19,3.087922560607743e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.627606587656911e-22,1.4865038838455693e-19,6.628970851471037e-19,8.549423513644322e-19,7.941759396686323e-19,7.366493428470074e-19,6.845483733593325e-19,6.372481873393202e-19,5.942080941226603e-19,5.549572768832761e-19,5.190884077305411e-19,4.862459693058082e-19,4.561172491374713e-19,4.2842726823320134e-19,4.0293315788975436e-19,3.7942264799506924e-19,3.577065998516373e-19,3.3761695526593943e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2571891755801636e-20,3.5045499955692657e-19,7.935059962132436e-19,7.995293733078038e-19,7.429810903456331e-19,6.916433833984386e-19,6.449294087091645e-19,6.023281607559147e-19,5.633975423369664e-19,5.277516893044463e-19,4.950511962019098e-19,4.649976119636708e-19,4.373273367318234e-19,4.118099811205412e-19,3.8824026164487178e-19,3.6643577474544408e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.724243624563255e-24,1.101268185170245e-19,6.074034777584587e-19,7.995938482638615e-19,7.460274830924784e-19,6.956403763851932e-19,6.496893811902416e-19,6.076976380875819e-19,5.692489423307169e-19,5.339772009236072e-19,5.015604955154023e-19,4.717144993225934e-19,4.441907073818353e-19,4.18767694714193e-19,3.9524871532083115e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3643364708859508e-20,3.603963989292098e-19,9.17123027012418e-19,1.3952344379942406e-18,1.4414226314849992e-18,1.3482594143187744e-18,1.2629557817662307e-18,1.1847006521902636e-18,1.1127798061831057e-18,1.0465624263142087e-18,9.854971707067314e-19,9.290927780923996e-19,8.769127408586539e-19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3679860632121237e-20,4.865973003115899e-19,1.0396910029278652e-18,1.5588138703638518e-18,2.0474719277519004e-18,2.508749092938595e-18,2.9453691142928163e-18,3.359712487036044e-18,3.753900253650202e-18,4.1290936134557195e-18
