"Ev_MeV","1-3 eV","3-5 eV","5-7 eV","7-9 eV","9-11 eV","11-13 eV","13-15 eV","15-17 eV","17-19 eV","19-21 eV","21-23 eV","23-25 eV","25-27 eV","27-29 eV","29-31 eV","31-33 eV","33-35 eV","35-37 eV","37-39 eV","39-41 eV","41-43 eV","43-45 eV","45-47 eV","47-49 eV","49-51 eV","51-56 eV","56-61 eV","61-66 eV","66-71 eV","71-81 eV","81-120 eV"
1.0090445222611304,9.252482528971231e-19,1.8504273764394012e-18,2.7755309895129805e-18,3.700559116423876e-18,4.6255125886276705e-18,5.550389946274223e-18,6.475191683078792e-18,7.399916879898088e-18,8.324569186886759e-18,9.249145295308572e-18,1.0173645081108718e-17,1.1098073008967634e-17,1.2022409874325902e-17,1.294669207325615e-17,9.264341310001988e-18,2.7246624069627353e-19,-8.689866442478349e-35,1.3660428073279062e-34,2.1331697898586196e-34,-1.0083168562915794e-33,7.468340698960871e-34,0,0,0,0,0,0,0,2.8394087480583118e-34,1.3289471659084339e-33,-1.612888040714265e-33
1.012456228114057,9.159262212088137e-19,1.8317840095526536e-18,2.7475670482084604e-18,3.663275361237362e-18,4.5789097717178875e-18,5.49446883450813e-18,6.409953038349085e-18,7.325361473357985e-18,8.240697752913556e-18,9.15595860161564e-18,1.00711438966593e-17,1.098625805774257e-17,1.1901282073795193e-17,1.2816251974193248e-17,1.0250292169535722e-17,6.273539361568419e-19,-8.602314577246167e-35,1.3522796964032171e-34,2.1116777456257976e-34,-9.981578944596874e-34,7.393095910941212e-34,0,0,0,0,0,0,0,2.810801227598173e-34,1.3155577998070695e-33,-1.596637922566887e-33
1.0158679339669834,9.067289981790834e-19,1.813390250658062e-18,2.719977504043909e-18,3.626490782156145e-18,4.5329308998084e-18,5.439296426370081e-18,6.3455878456745156e-18,7.25180425697548e-18,8.157949237368149e-18,9.064019544342117e-18,9.970015056325592e-18,1.0875940148636444e-17,1.1781776001103041e-17,1.2687558281314457e-17,1.1078529738730874e-17,1.1268289369625947e-18,-8.515934906147313e-35,1.338700853830087e-34,2.090473449096535e-34,-9.881349465828202e-34,7.3188585429102206e-34,0,0,0,0,0,0,0,2.782576720881527e-34,1.302347698149145e-33,-1.5806053702372976e-33
1.01927963981991,8.97654502018278e-19,1.7952419363318574e-18,2.6927561121313406e-18,3.590197052997862e-18,4.487565565590442e-18,5.384860233596163e-18,6.282081536006174e-18,7.179228581088868e-18,8.076304910140047e-18,8.973307313100175e-18,9.87023566961414e-18,1.0767094311211866e-17,1.166386460607301e-17,1.2560581864827287e-17,1.1750148755331399e-17,1.77001779308414e-18,-8.430707877159937e-35,1.3253032060401255e-34,2.069552100682413e-34,-9.782457439686644e-34,7.245611791254e-34,0,0,0,0,0,0,0,2.7547288392967373e-34,1.289313870830705e-33,-1.564786754760379e-33
1.0226913456728364,8.887006924668515e-19,1.777334986207385e-18,2.665896752163498e-18,3.5543860136811115e-18,4.442803569373086e-18,5.33114801705376e-18,6.2194198309365035e-18,7.107618128184441e-18,7.995746414770108e-18,8.883801512653262e-18,9.771783302679292e-18,1.0659696073172534e-17,1.1547521378158944e-17,1.2435294176056275e-17,1.2266268013805628e-17,2.5560157901446836e-18,-8.346614328310045e-35,1.3120837407802762e-34,2.048908996543124e-34,-9.684880631835794e-34,7.173339187577874e-34,0,0,0,0,0,0,0,2.727251321680074e-34,1.2764533873980768e-33,-1.549178519566084e-33
1.026103051525763,8.798655698319916e-19,1.759665401048425e-18,2.639393425523952e-18,3.5190496663723966e-18,4.398634914267115e-18,5.2781477809624414e-18,6.157588735957297e-18,7.036956905191632e-18,7.916255759782944e-18,8.79548215328585e-18,9.674635967730334e-18,1.0553721448807841e-17,1.143272033392716e-17,1.2311667233962812e-17,1.2628004867610633e-17,3.483914107460572e-18,-8.26363547862354e-35,1.2990395056904827e-34,2.0285395263654e-34,-9.588597250027309e-34,7.102024590930294e-34,0,0,0,0,0,0,0,2.7001380313592985e-34,1.2637633756641596e-33,-1.5337771788000896e-33
1.0295147573786894,8.711471740497052e-19,1.742229260873438e-18,2.613240252473578e-18,3.48418017173492e-18,4.355049801496211e-18,5.2258477672676065e-18,6.0965745338958675e-18,6.967229235981815e-18,7.837815310248397e-18,8.708329641427677e-18,9.578772112718572e-18,1.0449146927742904e-17,1.1319436004869484e-17,1.2189673612021238e-17,1.2836359090121154e-17,4.552922054110816e-18,-8.181752919317418e-35,1.2861676069189492e-34,2.008439171200642e-34,-9.493585933879729e-34,7.03165218023228e-34,0,0,0,0,0,0,0,2.6733829532753945e-34,1.2512410203612898e-33,-1.5185793156888292e-33
1.0329264632316157,8.625435837716035e-19,1.7250227231291971e-18,2.587431469411116e-18,3.449769845276141e-18,4.312038625831577e-18,5.174236450162264e-18,6.0363637785240595e-18,6.8984197540646076e-18,7.760407779565228e-18,8.622324770524869e-18,9.484170611295994e-18,1.0345949463984781e-17,1.1207643425537151e-17,1.2069286425440484e-17,1.289242549734961e-17,5.762143589578213e-18,-8.100948605222895e-35,1.2734652077738586e-34,1.9886035013594923e-34,-9.39982574492641e-34,6.9622064469061825e-34,0,0,0,0,0,0,0,2.6469801911800764e-34,1.2388835618295719e-33,-1.5035815809475797e-33
1.0363381690845423,8.540529154756582e-19,1.708042020912372e-18,2.5619614262056494e-18,3.4158111537912237e-18,4.269591971146432e-18,5.123302530752631e-18,5.976943288335033e-18,6.8305133954759265e-18,7.684016221460483e-18,8.537448712150724e-18,9.390810753037526e-18,1.0244106465256301e-17,1.1097318121986265e-17,1.1950479318721217e-17,1.2803566962803958e-17,7.098017541475476e-18,6.398495974259543e-21,1.26092952741049e-34,1.969028174361674e-34,-9.307296156924752e-34,6.8936721876979815e-34,0,0,0,0,0,0,0,2.620923964906878e-34,1.2266882947396485e-33,-1.4887806912303364e-33
1.0397498749374687,8.456733226002268e-19,1.6912834612376436e-18,2.5368245835988818e-18,3.3822967118995453e-18,4.2277006060868196e-18,5.073034931863324e-18,5.918300140482895e-18,6.7634953918521235e-18,7.60862402219823e-18,8.453683007349106e-18,9.298672233919129e-18,1.0143595782608948e-17,1.0988436100525571e-17,1.1833226453538533e-17,1.2677943975565672e-17,8.345418073370457e-18,1.2635398357577349e-19,1.248557839552689e-34,1.949708932939478e-34,-9.215977046418983e-34,6.82603449768738e-34,0,0,0,0,0,0,0,2.5952086077136424e-34,1.2146525668488886e-33,-1.474173427620253e-33
1.0431615807903951,8.374029947006563e-19,1.6747434233509713e-18,2.5120155106751377e-18,3.3492192786714994e-18,4.186355479855281e-18,5.0234227929779655e-18,5.860421664880318e-18,6.6973512636846866e-18,7.534214892991402e-18,8.371009558203475e-18,9.207735147044156e-18,1.004439570030656e-17,1.0880973836757572e-17,1.1717502496940579e-17,1.2553959038394043e-17,9.428673004134512e-18,3.9732727569838542e-19,1.2363474712476673e-34,1.9306416030933007e-34,-9.125848683548974e-34,6.75927876348014e-34,0,0,0,0,0,0,0,2.5698285636942974e-34,1.2027737777900027e-33,-1.4597566341594324e-33
1.0465732866433215,8.29240156627814e-19,1.658418357086719e-18,2.4875288823971487e-18,3.316571754343013e-18,4.145547718104165e-18,4.974455465311359e-18,5.803295438449643e-18,6.6320668137503434e-18,7.460772862610951e-18,8.289410619625216e-18,9.117979973610835e-18,9.946484925972077e-18,1.0774908264904637e-17,1.1603282609854023e-17,1.2431585539072921e-17,1.0348993971406358e-17,8.183180886569028e-19,1.2242958016531844e-34,1.911822092197741e-34,-9.036891723098049e-34,6.693390656577425e-34,0,0,0,0,0,0,0,2.5447783852579276e-34,1.1910493778911578e-33,-1.4455272164169508e-33
1.049984992496248,8.211830677279018e-19,1.6423047812673426e-18,2.463359477205682e-18,3.284347177115173e-18,4.105268618935329e-18,4.926122507009322e-18,5.746909279522912e-18,6.567628120711354e-18,7.388282270186484e-18,8.208868791354624e-18,9.029387574113744e-18,9.849842580989546e-18,1.067021676741159e-17,1.1490542435887318e-17,1.231079738252429e-17,1.1107466418851403e-17,1.388453177433026e-18,1.2124002608561458e-34,1.8932463871567623e-34,-8.949087195772728e-34,6.62835612691693e-34,0,0,0,0,0,0,0,2.5200527306731604e-34,1.179476867026659e-33,-1.431482140093975e-33
1.0533966983491745,8.132300210629354e-19,1.6263992821444054e-18,2.4395021746811543e-18,3.2525387200365096e-18,4.065509649003141e-18,4.878413678472481e-18,5.691251242386521e-18,6.504021532881086e-18,7.31672775819281e-18,8.129367010168528e-18,8.941939179772534e-18,9.754448191154002e-18,1.0566877164816848e-17,1.1379258090423112e-17,1.2191568979122034e-17,1.1705283909223371e-17,2.1067403213044744e-18,1.2006583287217128e-34,1.8749105526064988e-34,-8.862416499707648e-34,6.564161396580802e-34,0,0,0,0,0,0,0,2.49564636167596e-34,1.1680537934973109e-33,-1.4176184296649072e-33
1.0568084042021009,8.053793426512896e-19,1.6106985118797293e-18,2.4159519532654475e-18,3.2211396879655376e-18,4.026262439717816e-18,4.831318937800461e-18,5.636309611966315e-18,6.4412336621500855e-18,7.24609426561705e-18,8.050888542288483e-18,8.855616384181277e-18,9.660281677562046e-18,1.0464867705884295e-17,1.1269406149991467e-17,1.2073875233306574e-17,1.2143470412733854e-17,2.9723600872716646e-18,1.1890675337720405e-34,1.8568107291643246e-34,-8.776861392189202e-34,6.500792953665551e-34,0,0,0,0,0,0,0,2.4715541411390166e-34,1.1567777529396044e-33,-1.4039331670535061e-33
1.0602201100550277,7.976293907277335e-19,1.595199187065514e-18,2.392703888042181e-18,3.1901435146112374e-18,3.987518783546164e-18,4.784828436352956e-18,5.582072898649061e-18,6.379251378068e-18,7.176367021301072e-18,7.973416975983783e-18,8.770401135172119e-18,9.567323347736182e-18,1.036416705798837e-17,1.1160963641915771e-17,1.195769153249162e-17,1.2423149557256994e-17,3.984383293601092e-18,1.1776254520937863e-34,1.8389431317228572e-34,-8.692403981591531e-34,6.43823754630925e-34,0,0,0,0,0,0,0,2.447771030800927e-34,1.1456463872628926e-33,-1.3904234903429852e-33
1.0636318159079539,7.899785550223951e-19,1.579898087282327e-18,2.3697531485737753e-18,3.1595437596492582e-18,3.9492706304069876e-18,4.738932514424392e-18,5.528529833236412e-18,6.3180618020769224e-18,7.107531537454259e-18,7.896936214363715e-18,8.686275726887083e-18,9.475553886976223e-18,1.0264754297745163e-17,1.1053908034223526e-17,1.1842993736254772e-17,1.2545331619094896e-17,5.141994669829372e-18,1.1663297062735699e-34,1.821304047787603e-34,-8.60902671951884e-34,6.376482176871557e-34,0,0,0,0,0,0,0,2.424292089053484e-34,1.1346573836137594e-33,-1.377086592519108e-33
1.0670435217608802,7.824252560580999e-19,1.5647920536938289e-18,2.34709499679363e-18,3.1293341059115976e-18,3.911510084158325e-18,4.6936216970287845e-18,5.47566936202745e-18,6.257652301891658e-18,7.03957360333157e-18,7.821430468353474e-18,8.603222792051885e-18,9.38495434993108e-18,1.0166608901882229e-17,1.0948217225814241e-17,1.1729758165803533e-17,1.2511027006185341e-17,6.444373846972871e-18,1.1551779643605593e-34,1.8038898358569633e-34,-8.526712393147934e-34,6.315514096262021e-34,0,0,0,0,0,0,0,2.40111246878534e-34,1.123808473366776e-33,-1.36391972024531e-33
1.0704552276138068,7.74967944465581e-19,1.5498779876772459e-18,2.3247247849519094e-18,3.0995083566477646e-18,3.874229399174043e-18,4.648886689791809e-18,5.423480642026295e-18,6.198010486022943e-18,6.972479279072417e-18,7.746884249848736e-18,8.521225294446278e-18,9.295506152384906e-18,1.0069710738340608e-17,1.08438695368774e-17,1.1617961593709248e-17,1.2391982363438417e-17,7.74924571101618e-18,7.071268151101478e-20,1.786696923843443e-34,-8.445444117765504e-34,6.255320798412656e-34,0,0,0,0,0,0,0,2.3782274152805166e-34,1.113097431140927e-33,-1.3509201726689787e-33
1.0738669334667332,7.67605100316033e-19,1.5351528494885276e-18,2.3026379536133613e-18,3.0700604328553082e-18,3.837420977007128e-18,4.60471837494693e-18,5.371953036271108e-18,6.13912419843937e-18,6.906234889695556e-18,7.673282365043606e-18,8.440266521565086e-18,9.207191063251288e-18,9.974040057602247e-18,1.0740843699553099e-17,1.1507581233901069e-17,1.2274248158433507e-17,8.885627551516866e-18,2.9725455500253156e-19,1.769721807534848e-34,-8.365205329494458e-34,6.195890014890508e-34,0,0,0,0,0,0,0,2.3556322641701466e-34,1.1025220738409493e-33,-1.338085300257964e-33
1.0772786393196598,7.603352324705186e-19,1.520613656961209e-18,2.280830029705687e-18,3.0409843706777482e-18,3.801077363137235e-18,4.561107807432599e-18,5.321076109281016e-18,6.0809815133640895e-18,6.840827019245637e-18,7.600609907927028e-18,8.360330077464549e-18,9.119991196769576e-18,9.879577484236356e-18,1.0639118848828515e-17,1.139859473191256e-17,1.2158000673915591e-17,9.85430548434752e-18,6.788416930948461e-19,1.752961049094334e-34,-8.285979778203851e-34,6.137209709646246e-34,0,0,0,0,0,0,0,2.3333224394359226e-34,1.0920802597228743e-33,-1.3254125036664667e-33
1.0806903451725862,7.531568779457613e-19,1.506257484238043e-18,2.2592966246170638e-18,3.012274318868046e-18,3.765191243800148e-18,4.518046211087781e-18,5.2708396226177254e-18,6.023570730202577e-18,6.776242505087156e-18,7.528852253943002e-18,8.281399875788857e-18,9.033889004897762e-18,9.786304008658714e-18,1.0538674513663656e-17,1.1290980155373951e-17,1.2043216516319701e-17,1.0656433344707754e-17,1.214519069087643e-18,1.7364112755982365e-34,-8.207751520597463e-34,6.0792680738950286e-34,0,0,0,0,0,0,0,2.3112934514638415e-34,1.0817698874831085e-33,-1.3128992326294928e-33
1.0841020510255126,7.460686012958503e-19,1.4920814605344567e-18,2.2380334323414044e-18,2.9839245363157094e-18,3.7297554428967936e-18,4.475524974942901e-18,5.221233530558486e-18,5.9668803685976515e-18,6.7124684323415806e-18,7.457995053809863e-18,8.203460132971615e-18,8.948867269896204e-18,9.694200979097719e-18,1.0439490608339759e-17,1.1184715984742943e-17,1.1929872732412043e-17,1.1293105760187275e-17,1.9033886336247825e-18,1.7200691776105827e-34,-8.130504913475709e-34,6.022053521125794e-34,0,0,0,0,0,0,0,2.2895408951467722e-34,1.0715888953703663e-33,-1.3005429848850436e-33
1.0875137568784392,7.390689940094162e-19,1.4780827689329471e-18,2.217036227670024e-18,2.955929389635783e-18,3.6947629189795925e-18,4.4335356496036265e-18,5.1722479758773305e-18,5.910899163608227e-18,6.649492128463668e-18,7.388024227494206e-18,8.126495361607446e-18,8.864909097096948e-18,9.603250093761451e-18,1.0341547424024168e-17,1.1079781104267445e-17,1.1817946799650652e-17,1.176545852635967e-17,2.74450439859337e-18,1.7039315077932742e-34,-8.054224607166202e-34,5.965554682235438e-34,0,0,0,0,0,0,0,2.2680604480345052e-34,1.061535260319825e-33,-1.2883413051232758e-33
1.0909254627313656,7.321566739218413e-19,1.4642586452075464e-18,2.196300864428402e-18,2.928283350817961e-18,3.660206762313975e-18,4.392069943724827e-18,5.123873285731527e-18,5.8556160610083105e-18,6.5873011579530504e-18,7.318925958335117e-18,8.050490363988904e-18,8.78199790785335e-18,9.513433393200111e-18,1.0244825620545586e-17,1.09761547931737e-17,1.1707416616786457e-17,1.2074509534672069e-17,3.737038973930135e-18,1.6879950795509315e-34,-7.97889553911813e-34,5.909760400784338e-34,0,0,0,0,0,0,0,2.2468478685299415e-34,1.0516069971088746e-33,-1.276291783961869e-33
1.094337168584292,7.253302846420816e-19,1.4506063766775086e-18,2.175823273756789e-18,2.900980994934149e-18,3.626080192012942e-18,4.351119720572182e-18,5.076099967650295e-18,5.801020212702866e-18,6.525883317197289e-18,7.250686687314462e-18,7.975430225804042e-18,8.700117432665001e-18,9.424733252858316e-18,1.0149306218373798e-17,1.087381671707347e-17,1.1598260494697971e-17,1.2221363960683747e-17,4.880069061760674e-18,1.6722567657094275e-34,-7.904502927655882e-34,5.854659728369829e-34,0,0,0,0,0,0,0,2.225898994130114e-34,1.0418021575338539e-33,-1.2643920569468656e-33
1.0977488744372186,7.185884949936987e-19,1.4371233010894152e-18,2.1555994624334243e-18,2.874016997902847e-18,3.5923765532426655e-18,4.31067699466904e-18,5.028918705622958e-18,5.74710097225731e-18,6.4652266294427656e-18,7.183293107469212e-18,7.901300309990231e-18,8.61925170447305e-18,9.337132375812014e-18,1.0054970590798196e-17,1.0772746919584243e-17,1.1490457147453224e-17,1.2206964768052397e-17,6.172836388297217e-18,1.6567134972271788e-34,-7.83103226588753e-34,5.800241920114375e-34,0,0,0,0,0,0,0,2.2052097397108297e-34,1.0321188296071973e-33,-1.2526398035782801e-33
1.101160580290145,7.119299984697039e-19,1.423806805526903e-18,2.1356255112391963e-18,2.8473861343087867e-18,3.559089314497134e-18,4.270733928526128e-18,4.982320356283763e-18,5.693847890537489e-18,6.405319339889847e-18,7.116732158441858e-18,7.828086250739852e-18,8.539385052121242e-18,9.250613785684895e-18,9.96180045629961e-18,1.0672925814156503e-17,1.1383985683592534e-17,1.2094990631007838e-17,7.489250149249695e-18,6.258569470776632e-20,-7.758469315763813e-34,5.74649643026521e-34,0,0,0,0,0,0,0,2.184776095853683e-34,1.0225551367744175e-33,-1.2410327463597859e-33
1.1045722861430713,7.053535127008265e-19,1.4106543253472425e-18,2.115897573362571e-18,2.821083275276253e-18,3.526212064939923e-18,4.231282829451801e-18,4.936295945190651e-18,5.641250711457016e-18,6.3461499109088396e-18,7.050991021165006e-18,7.7557739476536e-18,8.460502093977951e-18,9.165160819739217e-18,9.869777871109951e-18,1.0574334176102256e-17,1.127882559762597e-17,1.1983262604473619e-17,8.63473102476955e-18,2.846938781697968e-19,-7.68680010228346e-34,5.693412907902368e-34,0,0,0,0,0,0,0,2.1645941272142808e-34,1.0131092371503751e-33,-1.2295686498718033e-33
1.1079839919959977,6.988577789368437e-19,1.3976633431440349e-18,2.096411872843702e-18,2.7951033863946454e-18,3.493738511811239e-18,4.1923161464406274e-18,4.8908366631954296e-18,5.5892993678290634e-18,6.287707017373452e-18,6.986057112676557e-18,7.6843495600374e-18,8.382587731714883e-18,9.080757122136362e-18,9.778885221954646e-18,1.0476953134819375e-17,1.1174956761739636e-17,1.1872906475098863e-17,9.608233126382478e-18,6.664121998320266e-19,-7.616010907840805e-34,5.64098119275212e-34,0,0,0,0,0,0,0,2.1446599709305386e-34,1.003779322774303e-33,-1.2182453198673568e-33
1.1113956978489246,6.924415615406106e-19,1.3848313877353102e-18,2.0771647030566358e-18,2.7694415256948366e-18,3.4616624778984814e-18,4.153826467138178e-18,4.845933862902833e-18,5.5379839773197446e-18,6.229979542108511e-18,6.9219180810618234e-18,7.613799501338972e-18,8.305627144238128e-18,8.9973866373624e-18,9.689105218972749e-18,1.038076416620632e-17,1.1072359417705052e-17,1.176390125062348e-17,1.0410809229433805e-17,1.2068810019827456e-18,-7.546088266711836e-34,5.589191311102923e-34,0,0,0,0,0,0,0,2.1249698350699594e-34,9.945636188830743e-34,-1.2070606023900703e-33
1.1148074037018507,6.861036474944368e-19,1.3721560331763173e-18,2.0581524252285568e-18,2.7440928416749086e-18,3.429977899068505e-18,4.115806514879869e-18,4.801579055215975e-18,5.48729483850022e-18,6.172956571448785e-18,6.858561800519075e-18,7.54411043372015e-18,8.229605781767294e-18,8.915033603814094e-18,9.600420888809847e-18,1.0285749085261965e-17,1.0971014168985978e-17,1.1656226323069678e-17,1.1043664007886199e-17,1.905077285725992e-18,-7.47701895967479e-34,5.538033471821039e-34,0,0,0,0,0,0,0,2.1055199971147953e-34,9.854603832022063e-34,-1.196012382913686e-33
1.1182191095547773,6.7984284591847315e-19,1.359634897796334e-18,2.0393714669950583e-18,2.7190525713739292e-18,3.3986788218599374e-18,4.0782491458018535e-18,4.7577639059658704e-18,5.437222426994877e-18,6.1166273909058484e-18,6.795976366545148e-18,7.475269262761265e-18,8.1545093600587e-18,8.833682547540953e-18,9.512815567879e-18,1.0191890038865486e-17,1.0870901973037243e-17,1.1549861460559813e-17,1.150779435802951e-17,2.7601905742602073e-18,-7.4087900087616245e-34,5.487498062463085e-34,0,0,0,0,0,0,0,2.0863068024840733e-34,9.764679052541103e-34,-1.1850985855025176e-33
1.121630815407704,6.736579876007873e-19,1.347265643258852e-18,2.0208183209904765e-18,2.6943160384924697e-18,3.3677594011339244e-18,4.0411473460220365e-18,4.7144802326227415e-18,5.387757391722975e-18,6.060981480940112e-18,6.734150091237893e-18,7.407263132294056e-18,8.08032385476877e-18,8.753318276139167e-18,9.426272895785245e-18,1.0099169498731456e-17,1.077200413379051e-17,1.1444786799332843e-17,1.1804360571286571e-17,3.771235424314606e-18,-7.341388672136878e-34,5.437575645482941e-34,0,0,0,0,0,0,0,2.0673266630914826e-34,9.67584505683133e-34,-1.1743171719922812e-33
1.1250425212606303,6.675479245388012e-19,1.335045973644488e-18,2.0024895434723126e-18,2.669878651558574e-18,3.3372138977816807e-18,4.004494228889245e-18,4.67172000108685e-18,5.338890551231182e-18,6.006008512835086e-18,6.673071498712204e-18,7.3400794193595e-18,8.007035495953722e-18,8.67392587279318e-18,9.34077680890908e-18,1.0007570254535297e-17,1.0674302294321724e-17,1.13409828359538e-17,1.1934308607751178e-17,4.937445754579177e-18,-7.274802439100345e-34,5.3882569545303596e-34,0,0,0,0,0,0,0,2.0485760559381387e-34,9.588085355969173e-34,-1.1636661411907312e-33
1.1284542271135567,6.615115294917872e-19,1.3229736345560077e-18,1.9843817529788213e-18,2.6457359021379523e-18,3.307036676487325e-18,3.9682830322987316e-18,4.62947532255672e-18,5.29061289011454e-18,5.95169834467113e-18,6.612729320626599e-18,7.27370572928725e-18,7.934630762701899e-18,8.59549069046096e-18,9.2563115341447e-18,9.917075407204512e-18,1.0577778429695391e-17,1.1238430419711147e-17,1.1899052170645778e-17,6.257278239609998e-18,2.9803192236928545e-22,5.339532890838847e-34,0,0,0,0,0,0,0,2.0300515217392796e-34,9.501383759236465e-34,-1.1531435280975745e-33
1.131865932966483,6.555476955441221e-19,1.3110464122448675e-18,1.9664916290188745e-18,2.621883363087199e-18,3.2772222035444864e-18,3.932507116072225e-18,4.5877384504726426e-18,5.242915555523472e-18,5.898041017396002e-18,6.553112491817325e-18,7.20812989089336e-18,7.863096377895116e-18,8.517998346199036e-18,9.17286158278874e-18,9.827668362371177e-18,1.0482414839980844e-17,1.1137110745196877e-17,1.1791776683951156e-17,7.54544275749013e-18,9.317195979091192e-20,5.2913945197003675e-34,0,0,0,0,0,0,0,2.011749663583974e-34,9.41572436784738e-34,-1.1427474031431357e-33
1.1352776388194097,6.496553356790121e-19,1.2992621327586952e-18,1.9488159107932344e-18,2.598316686848895e-18,3.2477650447252724e-18,3.897159959400779e-18,4.546501777533461e-18,5.195789853754533e-18,5.8450267509896034e-18,6.494210146037152e-18,7.143339951793131e-18,7.792419303095632e-18,8.441434715623603e-18,9.090411744575563e-18,9.73933282398143e-18,1.0388194143435996e-17,1.1037005345064529e-17,1.1685786849583451e-17,8.656517980864307e-18,3.509026953402055e-19,5.243833067024576e-34,0,0,0,0,0,0,0,1.9936671456269675e-34,9.331091568825808e-34,-1.1324758714452775e-33
1.138689344672336,6.438333823624005e-19,1.2876186611091378e-18,1.931351395946374e-18,2.5750316037874335e-18,3.2186598632001325e-18,3.862235158348719e-18,4.505757832784627e-18,5.14922724692261e-18,5.792645940720355e-18,6.4360116117959516e-18,7.079324173825944e-18,7.722586733555249e-18,8.365785927503949e-18,9.008947081855013e-18,9.652052788057614e-18,1.0295099269853884e-17,1.093809608296019e-17,1.1581063465090595e-17,9.5916467073218e-18,7.725305037549128e-19,5.196839915980242e-34,0,0,0,0,0,0,0,1.975800691811775e-34,9.247470029028938e-34,-1.1223270720840713e-33
1.1421010505252625,6.380807871367938e-19,1.2761139004595428e-18,1.914094939348048e-18,2.5520239205645154e-18,3.1899014175073074e-18,3.8277264234170754e-18,4.465499278775653e-18,5.103219349712431e-18,5.740889153490796e-18,6.378506408300419e-18,7.016071028589137e-18,7.653586093343373e-18,8.291038358484734e-18,8.928452923908956e-18,9.565812536609096e-18,1.0203113454067817e-17,1.0840365146621994e-17,1.147758767116348e-17,1.03519362870626e-17,1.3571282817044166e-18,5.150406603716725e-34,0,0,0,0,0,0,0,1.9581470846242103e-34,9.164844689313344e-34,-1.1122991773937554e-33
1.145512756378189,6.323965202247306e-19,1.2647457913319272e-18,1.897043451903793e-18,2.5292895185532094e-18,3.161484559570488e-18,3.793627577164877e-18,4.425718908785066e-18,5.05775792620721e-18,5.689747124269951e-18,6.3216842414901965e-18,6.953569193077915e-18,7.585405030590747e-18,8.217178627933599e-18,8.84891486140276e-18,9.480596631687655e-18,1.0112220229610724e-17,1.074379504114346e-17,1.1375340944503284e-17,1.0938542307448187e-17,2.1037144050909135e-18,5.104524818163288e-34,0,0,0,0,0,0,0,1.9407031638755107e-34,9.083200758839549e-34,-1.102390392271506e-33
1.1489244622311154,6.267795701416509e-19,1.2535123108327424e-18,1.8801938993936206e-18,2.50682435228961e-18,3.1334042327634644e-18,3.759932551886816e-18,4.386409644111134e-18,5.012834886792459e-18,5.639210752610262e-18,6.265535000167958e-18,6.891807545428621e-18,7.518031412845934e-18,8.14419359291087e-18,8.770318740968293e-18,9.39638990958381e-18,1.0022403422524802e-17,1.0648368582396506e-17,1.127430509085788e-17,1.1352465912843102e-17,3.011464037384308e-18,5.059186394904292e-34,0,0,0,0,0,0,0,1.9234658255143034e-34,9.002523709511598e-34,-1.0925989535025903e-33
1.152336168084042,6.212289433178996e-19,1.2424114718969135e-18,1.8635433013381204e-18,2.4846244479610322e-18,3.1056554700204446e-18,3.726635387345728e-18,4.347564531426522e-18,4.968442285132869e-18,5.589271099246717e-18,6.210048752220813e-18,6.830775160762442e-18,7.45145332254137e-18,8.072070343258016e-18,8.692650659914746e-18,9.313177475160054e-18,9.933647145317249e-18,1.0554068890609675e-17,1.1174462238222577e-17,1.159485720897385e-17,4.079393153482147e-18,5.0143833141281154e-34,0,0,0,0,0,0,0,1.906432020466612e-34,8.922799270547866e-34,-1.0829231291014478e-33
1.1557478739369682,6.157436637296351e-19,1.2314413225496793e-18,1.847088729891268e-18,2.462685901929816e-18,3.0782333919908837e-18,3.693730228558477e-18,4.309176740195274e-18,4.9245723152204035e-18,5.539919382776086e-18,6.155215740930718e-18,6.770461307127035e-18,7.38565905256621e-18,8.000796196801756e-18,8.615896961064073e-18,9.23094469631762e-18,9.845935791058361e-18,1.0460879384097623e-17,1.107579483020101e-17,1.1666648857367565e-17,5.306740154078139e-18,4.970107697647951e-34,0,0,0,0,0,0,0,1.8895987535031827e-34,8.844013423179722e-34,-1.0733612176682905e-33
1.159159579789895,6.103227725383986e-19,1.2205999451857618e-18,1.8308273087592167e-18,2.4410048792917736e-18,3.0511332052376173e-18,3.6612113236338e-18,4.271239560150394e-18,4.8812173084916506e-18,5.491146976414082e-18,6.101026381371474e-18,6.710855441533382e-18,7.320637101943082e-18,7.930358694670732e-18,8.540044227707582e-18,9.14967719859306e-18,9.759254027618138e-18,1.0368783773137765e-17,1.0978285619521836e-17,1.1587701139149198e-17,6.655034463590986e-18,1.877112186137563e-20,0,0,0,0,0,0,0,1.8729630821333925e-34,8.766152395474622e-34,-1.0639115477608017e-33
1.1625712856428214,6.049653277391284e-19,1.2098854558654186e-18,1.814756212144422e-18,2.4195776124684108e-18,3.0243502004772105e-18,3.629073021660811e-18,4.233746398830536e-18,4.8383697310127344e-18,5.4429454048285046e-18,6.047471256890137e-18,6.651947206085499e-18,7.256376171606122e-18,7.860745596721912e-18,8.465079278680728e-18,9.06936085988145e-18,9.67358679203792e-18,1.0277766053990379e-17,1.0881917661707334e-17,1.1485983700448308e-17,7.869469851429229e-18,1.8331181319553463e-19,0,0,0,0,0,0,0,1.8565221155250735e-34,8.689202657280494e-34,-1.0545724772805567e-33
